Referencia,Artículo,Subartículo,Departamento,Sección,Almacén,Stock Ini.,Compra,Venta,Entrada,Salida,Fabricación,Depósito,Préstamo,Ajuste,Stock Fin.,Stock Fin. %ST,Coste Ini.,Coste Compra,Coste Venta,Coste Entrada,Coste Salida,Coste Fabricación,Coste Depósito,Coste Préstamo,Coste Ajuste,Coste Fin.,Coste Fin. %ST
DH64,TAPA MEDIA OZ PL,,,,BODEGA,29.2,0,0,0,0,0,0,0,0,29.2,"198,342",572.32,0,0,0,0,0,0,0,0,572.32,"50,552"
PS03,PREMEZ RESOBA Y CALENT,,,,PLANTA,99.66,0,0,0,0,0,0,0,0,99.66,"676,945","568.649,834544",0,0,0,0,0,0,0,0,"568.649,834544","50,228"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,BAHIA MERCURIO,1.082,0,-160,0,0,0,0,0,0,922,"6,263","654.141,7104",0,"-96.730,752",0,0,0,0,0,0,"557.410,9584","49,236"
PF23,CHOCOLATE 450 GR,,,,BODEGA,18.9,0,0,0,0,0,0,0,0,18.9,"128,379",552.258,0,0,0,0,0,0,0,0,552.258,"4,878"
UT71,CUCHILLO 10 PULG,,,,PLANTA,2,0,0,0,0,0,0,0,0,2,14,547.28,0,0,0,0,0,0,0,0,547.28,"48,341"
AS03,CAFISA JABO CAPUCHI,,,,BODEGA,3.295,0,0,0,0,0,0,0,0,3.295,"22,381","547.134,75",0,0,0,0,0,0,0,0,"547.134,75","48,328"
EI63,REGULADOR DE VOLTAJE,,,,DIVER PLAZA,1,0,0,0,0,0,0,0,0,1,7,546.219,0,0,0,0,0,0,0,0,546.219,"48,247"
EI63,REGULADOR DE VOLTAJE,,,,ENSUEÑO,1,0,0,0,0,0,0,0,0,1,7,546.219,0,0,0,0,0,0,0,0,546.219,"48,247"
EI63,REGULADOR DE VOLTAJE,,,,MALL PLAZA,1,0,0,0,0,0,0,0,0,1,7,546.219,0,0,0,0,0,0,0,0,546.219,"48,247"
EI63,REGULADOR DE VOLTAJE,,,,NUESTRO BOGOTA,1,0,0,0,0,0,0,0,0,1,7,546.219,0,0,0,0,0,0,0,0,546.219,"48,247"
EI63,REGULADOR DE VOLTAJE,,,,TERREROS,1,0,0,0,0,0,0,0,0,1,7,546.219,0,0,0,0,0,0,0,0,546.219,"48,247"
EI63,REGULADOR DE VOLTAJE,,,,UNISUR,1,0,0,0,0,0,0,0,0,1,7,546.219,0,0,0,0,0,0,0,0,546.219,"48,247"
PF49,MILO PAQ GR,,,,BODEGA,17.5,0,0,0,0,0,0,0,0,17.5,"118,869",538.65,0,0,0,0,0,0,0,0,538.65,"47,578"
DH52,PORTA VASO 2 B 7 OZ,,,,BODEGA,790,0,0,0,0,0,0,0,0,790,"5,366",530.09,0,0,0,0,0,0,0,0,530.09,"46,822"
UT03,BANDEJA MADERA CUADRADA,,,,ENSUEÑO,14,0,0,0,0,0,0,0,0,14,95,"529.411,68",0,0,0,0,0,0,0,0,"529.411,68","46,762"
DH62,TAPA 9 OZ B CALIENTE,,,,BODEGA,3.55,0,0,0,0,0,0,0,0,3.55,"24,114",517.235,0,0,0,0,0,0,0,0,517.235,"45,687"
AS19,JABON INDUS BIO PL,,,,BODEGA,80,0,0,0,0,0,0,0,0,80,"543,403",514.32,0,0,0,0,0,0,0,0,514.32,"45,429"
PF72,QUESO TAJADO PL,,,,PLANTA,20.49,0,0,0,0,0,0,0,0,20.49,"139,179","509.791,2",0,0,0,0,0,0,0,0,"509.791,2","45,029"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,RESTREPO,882,0,-40,0,0,0,0,0,0,842,"5,719","533.228,2704",0,"-24.182,688",0,0,0,0,0,0,"509.045,5824","44,963"
MB28,TABLA EXHIB PROD GR,,,,NUESTRO BOGOTA,5,0,0,0,0,0,0,0,0,5,34,"506.827,5",0,0,0,0,0,0,0,0,"506.827,5","44,768"
PL34,ROLLO IMPRESION PL,,,,BODEGA,136,0,0,0,0,0,0,0,0,136,924,503.2,0,0,0,0,0,0,0,0,503.2,"44,447"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,ENSUEÑO,850,0,-20,0,0,0,0,0,0,830,"5,638","513.882,12",0,"-12.091,344",0,0,0,0,0,0,"501.790,776","44,323"
DH26,CAJA PIZZA PERS PL,,,,BODEGA,500,0,0,0,0,0,0,0,0,500,"3,396",501,0,0,0,0,0,0,0,0,501,"44,253"
MB38,MONITOR TOUCH SAT1054 HDMI VGA,,,,BAHIA MERCURIO,1,0,0,0,0,0,0,0,0,1,7,500,0,0,0,0,0,0,0,0,500,"44,164"
MB38,MONITOR TOUCH SAT1054 HDMI VGA,,,,ENSUEÑO,1,0,0,0,0,0,0,0,0,1,7,500,0,0,0,0,0,0,0,0,500,"44,164"
MB38,MONITOR TOUCH SAT1054 HDMI VGA,,,,MALL PLAZA,1,0,0,0,0,0,0,0,0,1,7,500,0,0,0,0,0,0,0,0,500,"44,164"
DH98,CAJA TORTA PORC LLEVAR,,,,CENTRO MAYOR,344,0,0,0,0,0,0,0,0,344,"2,337",498.8,0,0,0,0,0,0,0,0,498.8,"44,059"
PF81,TE CHAI GR,,,,RESTREPO,2.482,0,0,0,0,0,0,0,0,2.482,"16,859","492.390,5772",0,0,0,0,0,0,0,0,"492.390,5772","43,492"
UT03,BANDEJA MADERA CUADRADA,,,,NUESTRO BOGOTA,13,0,0,0,0,0,0,0,0,13,88,"491.596,56",0,0,0,0,0,0,0,0,"491.596,56","43,422"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,PLAZA CENTRAL,833,0,-20,0,0,0,0,0,0,813,"5,522","503.604,4776",0,"-12.091,344",0,0,0,0,0,0,"491.513,1336","43,415"
MP03,ALMIDON DE YUCA PL,,,,PLANTA,54.5,0,0,0,0,0,0,0,0,54.5,"370,193","488.516,2",0,0,0,0,0,0,0,0,"488.516,2","4,315"
DH84,PORTA AREPA,,,,BAHIA MERCURIO,5.6,0,0,0,0,0,0,0,0,5.6,"38,038",487.2,0,0,0,0,0,0,0,0,487.2,"43,034"
IC23,CHORIZO PL,,,,PLANTA,18,0,0,0,0,0,0,0,0,18,"122,266","482.779,8",0,0,0,0,0,0,0,0,"482.779,8","42,643"
DH86,CAJA DOMIC PIZZA RECT,,,,BAHIA MERCURIO,900,0,0,0,0,0,0,0,0,900,"6,113",481.5,0,0,0,0,0,0,0,0,481.5,"4,253"
PF81,TE CHAI GR,,,,CENTRO MAYOR,2.419,0,0,0,0,0,0,0,0,2.419,"16,431","479.892,3474",0,0,0,0,0,0,0,0,"479.892,3474","42,388"
DH84,PORTA AREPA,,,,RESTREPO,5.44,0,0,0,0,0,0,0,0,5.44,"36,951",473.28,0,0,0,0,0,0,0,0,473.28,"41,804"
PF17,CAFE BLEND ESPRESSO,,,,BAHIA MERCURIO,9.075,0,-76,0,0,0,0,0,0,8.999,"61,126",462.825,0,-3.876,0,0,0,0,0,0,458.949,"40,539"
PI20,MASA AREPA PL,,,,PLANTA,72.388,0,0,0,0,0,0,0,0,72.388,"491,698","458.538,5864504",0,0,0,0,0,0,0,0,"458.538,5864504","40,502"
PS05,PREMEZCLA ALMOJABANA,,,,PLANTA,80.22,0,0,0,0,0,0,0,0,80.22,"544,898","457.727,169648",0,0,0,0,0,0,0,0,"457.727,169648","40,431"
UT03,BANDEJA MADERA CUADRADA,,,,DIVER PLAZA,12,0,0,0,0,0,0,0,0,12,82,"453.781,44",0,0,0,0,0,0,0,0,"453.781,44","40,082"
DH84,PORTA AREPA,,,,MALL PLAZA,5.2,0,0,0,0,0,0,0,0,5.2,"35,321",452.4,0,0,0,0,0,0,0,0,452.4,"3,996"
DH36,ESTUCHE AREPAS,,,,RESTREPO,609,0,0,0,0,0,0,0,0,609,"4,137","447.066,9",0,0,0,0,0,0,0,0,"447.066,9","39,489"
DH36,ESTUCHE AREPAS,,,,BOSA,605,0,0,0,0,0,0,0,0,605,"4,109","444.130,5",0,0,0,0,0,0,0,0,"444.130,5","3,923"
EH02,CANECA BASURA,,,,CENTRO MAYOR,4,0,0,0,0,0,0,0,0,4,27,440.308,0,0,0,0,0,0,0,0,440.308,"38,892"
PF68,QUESO MOZARELLA PL,,,,BAHIA MERCURIO,"28.928,26",0,"-5.732,76",0,0,0,0,0,0,"23.195,5","157,556","543.851,288",0,"-107.775,888",0,0,0,0,0,0,"436.075,4","38,518"
DH35,ESTUCHE ALMOJABA,,,,MALL PLAZA,550,0,0,0,0,0,0,0,0,550,"3,736",432.74,0,0,0,0,0,0,0,0,432.74,"38,223"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,DIVER PLAZA,802,0,-100,0,0,0,0,0,0,702,"4,768","484.862,8944",0,"-60.456,72",0,0,0,0,0,0,"424.406,1744","37,487"
DH98,CAJA TORTA PORC LLEVAR,,,,BAHIA MERCURIO,290,0,0,0,0,0,0,0,0,290,197,420.5,0,0,0,0,0,0,0,0,420.5,"37,142"
DH06,BOLSA AVENA MASAT PL,,,,PLANTA,1.726,0,0,0,0,0,0,0,0,1.726,"11,724",414.24,0,0,0,0,0,0,0,0,414.24,"36,589"
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,PLANTA,71.775,0,0,0,0,0,0,0,0,71.775,"487,535","409.540,85766",0,0,0,0,0,0,0,0,"409.540,85766","36,174"
IC33,KIT DE PH CLORO,,,,PLANTA,1,0,0,0,0,0,0,0,0,1,7,403.6,0,0,0,0,0,0,0,0,403.6,"3,565"
PF07,AREPA CUAJADA PL,,,,BAHIA MERCURIO,368,0,-48,0,0,0,0,0,0,320,"2,174","462.286,030444",0,"-60.298,177884",0,0,0,0,0,0,"401.987,85256","35,507"
PF07,AREPA CUAJADA PL,,,,MALL PLAZA,363,0,-44,0,0,0,0,0,0,319,"2,167","456.004,97024775",0,"-55.273,329727",0,0,0,0,0,0,"400.731,64052075","35,396"
PF07,AREPA CUAJADA PL,,,,NUESTRO BOGOTA,352,0,-41,0,0,0,0,0,0,311,"2,112","442.186,637816",0,"-51.504,69360925",0,0,0,0,0,0,"390.681,94420675","34,509"
DH35,ESTUCHE ALMOJABA,,,,NUESTRO BOGOTA,491,0,0,0,0,0,0,0,0,491,"3,335","386.318,8",0,0,0,0,0,0,0,0,"386.318,8","34,123"
UT03,BANDEJA MADERA CUADRADA,,,,GRAN ESTACION,10,0,0,0,0,0,0,0,0,10,68,"378.151,2",0,0,0,0,0,0,0,0,"378.151,2","33,402"
EA03,PARLANTES AMBIENTALES,,,,MALL PLAZA,2,0,0,0,0,0,0,0,0,2,14,375,0,0,0,0,0,0,0,0,375,"33,123"
EA03,PARLANTES AMBIENTALES,,,,RESTREPO,2,0,0,0,0,0,0,0,0,2,14,375,0,0,0,0,0,0,0,0,375,"33,123"
MP28,PASTA LASAGNA PL,,,,BODEGA,19.2,0,0,0,0,0,0,0,0,19.2,"130,417",373.824,0,0,0,0,0,0,0,0,373.824,"33,019"
EA23,CAMARAS,,,,SAN ANDRESITO DE LA 38,1,0,0,0,0,0,0,0,0,1,7,370,0,0,0,0,0,0,0,0,370,"32,682"
EA23,CAMARAS,,,,TERREROS,1,0,0,0,0,0,0,0,0,1,7,370,0,0,0,0,0,0,0,0,370,"32,682"
EA23,CAMARAS,,,,UNISUR,1,0,0,0,0,0,0,0,0,1,7,370,0,0,0,0,0,0,0,0,370,"32,682"
PF07,AREPA CUAJADA PL,,,,RESTREPO,323,0,-34,0,0,0,0,0,0,289,"1,963","405.756,48867775",0,"-42.711,2093345",0,0,0,0,0,0,"363.045,27934325","32,067"
PF07,AREPA CUAJADA PL,,,,ENSUEÑO,318,0,-30,0,0,0,0,0,0,288,"1,956","399.475,4284815",0,"-37.686,3611775",0,0,0,0,0,0,"361.789,067304","31,956"
DH35,ESTUCHE ALMOJABA,,,,RESTREPO,441,0,0,0,0,0,0,0,0,441,"2,996","346.978,8",0,0,0,0,0,0,0,0,"346.978,8","30,648"
PI11,FORMADO RESOBADO PL,,,,PLANTA,391,0,0,0,0,0,0,0,0,391,"2,656","345.168,22466639",0,0,0,0,0,0,0,0,"345.168,22466639","30,488"
UT73,CUCHILLO 20.32 CM,,,,PLANTA,2,0,0,0,0,0,0,0,0,2,14,341.196,0,0,0,0,0,0,0,0,341.196,"30,137"
DH70,VASO 12 OZ B CALIEN,,,,BOSA,1.579,0,-2,0,0,0,0,0,0,1.577,"10,712",341.064,0,-432,0,0,0,0,0,0,340.632,"30,088"
PF75,SALAMI PEPERONI AHUM,,,,MALL PLAZA,6.981,0,-308,0,0,0,0,0,0,6.673,"45,327","352.540,5",0,-15.554,0,0,0,0,0,0,"336.986,5","29,766"
UT66,JARRA CREMAR LECHE 20 OZ,,,,BODEGA,4,0,0,0,0,0,0,0,0,4,27,333.2,0,0,0,0,0,0,0,0,333.2,"29,431"
BF40,COCA COLA 400 ML PET,,,,BAHIA MERCURIO,162,0,-4,0,0,0,0,0,0,158,"1,073","340.336,08",0,"-8.403,36",0,0,0,0,0,0,"331.932,72","29,319"
DH36,ESTUCHE AREPAS,,,,MALL PLAZA,450,0,0,0,0,0,0,0,0,450,"3,057",330.345,0,0,0,0,0,0,0,0,330.345,"29,179"
EH02,CANECA BASURA,,,,MALL PLAZA,3,0,0,0,0,0,0,0,0,3,2,330.231,0,0,0,0,0,0,0,0,330.231,"29,169"
EA03,CELULAR DOMICILIOS,,,,CENTRO MAYOR,1,0,0,0,0,0,0,0,0,1,7,319.9,0,0,0,0,0,0,0,0,319.9,"28,256"
EA03,CELULAR DOMICILIOS,,,,DIVER PLAZA,1,0,0,0,0,0,0,0,0,1,7,319.9,0,0,0,0,0,0,0,0,319.9,"28,256"
EA03,CELULAR DOMICILIOS,,,,NUESTRO BOGOTA,1,0,0,0,0,0,0,0,0,1,7,319.9,0,0,0,0,0,0,0,0,319.9,"28,256"
EA03,CELULAR DOMICILIOS,,,,SAN ANDRESITO DE LA 38,1,0,0,0,0,0,0,0,0,1,7,319.9,0,0,0,0,0,0,0,0,319.9,"28,256"
EA03,CELULAR DOMICILIOS,,,,UNISUR,1,0,0,0,0,0,0,0,0,1,7,319.9,0,0,0,0,0,0,0,0,319.9,"28,256"
PF17,CAFE BLEND ESPRESSO,,,,TERREROS,6.2,0,-32,0,0,0,0,0,0,6.168,"41,896",316.2,0,-1.632,0,0,0,0,0,0,314.568,"27,785"
PF07,AREPA CUAJADA PL,,,,PLAZA CENTRAL,269,0,-28,0,0,0,0,0,0,241,"1,637","337.921,03855825",0,"-35.173,937099",0,0,0,0,0,0,"302.747,10145925","26,741"
UT03,BANDEJA MADERA CUADRADA,,,,SAN ANDRESITO DE LA 38,8,0,0,0,0,0,0,0,0,8,54,"302.520,96",0,0,0,0,0,0,0,0,"302.520,96","26,721"
DH18,BOLSA LOGO PEQUENA,,,,RESTREPO,3.5,0,0,0,0,0,0,0,0,3.5,"23,774",302.05,0,0,0,0,0,0,0,0,302.05,"2,668"
PL30,RESMA PAPEL,,,,BODEGA,17,0,0,0,0,0,0,0,0,17,115,299.2,0,0,0,0,0,0,0,0,299.2,"26,428"
DH98,CAJA TORTA PORC LLEVAR,,,,RESTREPO,206,0,0,0,0,0,0,0,0,206,"1,399",298.7,0,0,0,0,0,0,0,0,298.7,"26,384"
MP31,PORCHETA PL,,,,PLANTA,8,0,0,0,0,0,0,0,0,8,"5,434","291.036,99",0,0,0,0,0,0,0,0,"291.036,99","25,707"
DH98,CAJA TORTA PORC LLEVAR,,,,BODEGA,200,0,0,0,0,0,0,0,0,200,"1,359",290,0,0,0,0,0,0,0,0,290,"25,615"
DH86,CAJA DOMIC PIZZA RECT,,,,NUESTRO BOGOTA,537,0,0,0,0,0,0,0,0,537,"3,648",287.295,0,0,0,0,0,0,0,0,287.295,"25,376"
DH75,VASO 9 OZ B CALIEN,,,,BOSA,2.005,0,-40,0,0,0,0,0,0,1.965,"13,347",292.73,0,-5.84,0,0,0,0,0,0,286.89,"25,341"
DH84,PORTA AREPA,,,,NUESTRO BOGOTA,3.2,0,0,0,0,0,0,0,0,3.2,"21,736",278.4,0,0,0,0,0,0,0,0,278.4,"24,591"
DH86,CAJA DOMIC PIZZA RECT,,,,RESTREPO,520,0,0,0,0,0,0,0,0,520,"3,532",278.2,0,0,0,0,0,0,0,0,278.2,"24,573"
IC72,VINAGRE X 500,,,,BODEGA,32,0,0,0,0,0,0,0,0,32,"217,361",276.352,0,0,0,0,0,0,0,0,276.352,"2,441"
DH98,CAJA TORTA PORC LLEVAR,,,,MALL PLAZA,190,0,0,0,0,0,0,0,0,190,"1,291",275.5,0,0,0,0,0,0,0,0,275.5,"24,335"
BF53,COCA COLA 250 ML PET,,,,BAHIA MERCURIO,221,0,-40,0,0,0,0,0,0,181,"1,229","330.492,24",0,"-59.817,6",0,0,0,0,0,0,"270.674,64","23,908"
IC49,SABORIZANTE VAINILLA,,,,BODEGA,6.75,0,0,0,0,0,0,0,0,6.75,"4,585",270,0,0,0,0,0,0,0,0,270,"23,849"
UT01,BANDEJA,,,,PLAZA CENTRAL,31,0,0,0,0,0,0,0,0,31,211,"268.452,56",0,0,0,0,0,0,0,0,"268.452,56","23,712"
DH86,CAJA DOMIC PIZZA RECT,,,,PLAZA CENTRAL,500,0,0,0,0,0,0,0,0,500,"3,396",267.5,0,0,0,0,0,0,0,0,267.5,"23,628"
PL39,TINTA BOT EPSON COLO,,,,BODEGA,7,0,0,0,0,0,0,0,0,7,48,266.469,0,0,0,0,0,0,0,0,266.469,"23,537"
PF21,CARNE DESMECHADA PL,,,,PLANTA,4.49,0,0,0,0,0,0,0,0,4.49,"30,499","263.174,8025473",0,0,0,0,0,0,0,0,"263.174,8025473","23,246"
IC44,SABORIZANTE CANELA,,,,BODEGA,6.75,0,0,0,0,0,0,0,0,6.75,"4,585","262.237,5",0,0,0,0,0,0,0,0,"262.237,5","23,163"
DH84,PORTA AREPA,,,,PLAZA CENTRAL,3,0,0,0,0,0,0,0,0,3,"20,378",261,0,0,0,0,0,0,0,0,261,"23,054"
DH98,CAJA TORTA PORC LLEVAR,,,,DIVER PLAZA,180,0,0,0,0,0,0,0,0,180,"1,223",261,0,0,0,0,0,0,0,0,261,"23,054"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,NUESTRO BOGOTA,631,0,-200,0,0,0,0,0,0,431,"2,928","381.481,9032",0,"-120.913,44",0,0,0,0,0,0,"260.568,4632","23,016"
IC51,SALSA CARAMELO HERS,,,,BODEGA,7.8,0,0,0,0,0,0,0,0,7.8,"52,982",257.634,0,0,0,0,0,0,0,0,257.634,"22,757"
DH17,BOLSA LOGO MEDIANA,,,,MALL PLAZA,1.5,0,0,0,0,0,0,0,0,1.5,"10,189",252.45,0,0,0,0,0,0,0,0,252.45,"22,299"
PS10,PREMEZCLA TORTA ARANDANOS PL,,,,PLANTA,43.112,0,0,0,0,0,0,0,0,43.112,"29,284","245.992,6918208",0,0,0,0,0,0,0,0,"245.992,6918208","21,728"
DH75,VASO 9 OZ B CALIEN,,,,CAFAM FLORESTA,1.683,0,-8,0,0,0,0,0,0,1.675,"11,378",245.718,0,-1.168,0,0,0,0,0,0,244.55,"21,601"
DH86,CAJA DOMIC PIZZA RECT,,,,CAFAM FLORESTA,457,0,0,0,0,0,0,0,0,457,"3,104",244.495,0,0,0,0,0,0,0,0,244.495,"21,596"
PF41,LECHE DESLAC PL,,,,NUESTRO BOGOTA,68.739,0,-4.2,0,0,0,0,0,0,64.539,"438,384","258.486,1356",0,"-15.793,68",0,0,0,0,0,0,"242.692,4556","21,437"
DH57,SERVILLETA,,,,MALL PLAZA,8.154,0,-441,0,0,0,0,0,0,7.713,"52,391","256.361,76",0,"-13.865,04",0,0,0,0,0,0,"242.496,72","21,419"
IC62,SHOWY SALS HUER 1K PL,,,,BODEGA,12,0,0,0,0,0,0,0,0,12,"8,151",240.72,0,0,0,0,0,0,0,0,240.72,"21,263"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,MALL PLAZA,478,0,-80,0,0,0,0,0,0,398,"2,703","288.983,1216",0,"-48.365,376",0,0,0,0,0,0,"240.617,7456","21,254"
UT27,JARRA CREMAR LECHE,,,,DIVER PLAZA,4,0,0,0,0,0,0,0,0,4,27,238,0,0,0,0,0,0,0,0,238,"21,022"
UT27,JARRA CREMAR LECHE,,,,MALL PLAZA,4,0,0,0,0,0,0,0,0,4,27,238,0,0,0,0,0,0,0,0,238,"21,022"
UT27,JARRA CREMAR LECHE,,,,NUESTRO BOGOTA,4,0,0,0,0,0,0,0,0,4,27,238,0,0,0,0,0,0,0,0,238,"21,022"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,CAFAM FLORESTA,433,0,-40,0,0,0,0,0,0,393,"2,669","261.777,5976",0,"-24.182,688",0,0,0,0,0,0,"237.594,9096","20,987"
DH86,CAJA DOMIC PIZZA RECT,,,,MALL PLAZA,440,0,0,0,0,0,0,0,0,440,"2,989",235.4,0,0,0,0,0,0,0,0,235.4,"20,793"
PF81,TE CHAI GR,,,,PLAZA CENTRAL,1.19,0,-18,0,0,0,0,0,0,1.172,"7,961","236.077,674",0,"-3.570,9228",0,0,0,0,0,0,"232.506,7512","20,537"
DH73,VASO 7 OZ B CALIEN,,,,BOSA,2.811,0,-1,0,0,0,0,0,0,2.81,"19,087",230.502,0,-82,0,0,0,0,0,0,230.42,"20,353"
UT03,BANDEJA MADERA CUADRADA,,,,CAFAM FLORESTA,6,0,0,0,0,0,0,0,0,6,41,"226.890,72",0,0,0,0,0,0,0,0,"226.890,72","20,041"
PL34,ROLLO IMPRESION PL,,,,MALL PLAZA,61,0,0,0,0,0,0,0,0,61,414,225.7,0,0,0,0,0,0,0,0,225.7,"19,936"
PF17,CAFE BLEND ESPRESSO,,,,BOSA,4.818,0,-492,0,0,0,0,0,0,4.326,"29,385",250.536,0,-25.584,0,0,0,0,0,0,224.952,"1,987"
IC06,ACEITE VEGETAL PL,,,,PLANTA,30.423,0,0,0,0,0,0,0,0,30.423,"206,649","224.667,7704",0,0,0,0,0,0,0,0,"224.667,7704","19,845"
PF81,TE CHAI GR,,,,ENSUEÑO,1.121,0,0,0,0,0,0,0,0,1.121,"7,614","222.389,1366",0,0,0,0,0,0,0,0,"222.389,1366","19,643"
PF07,AREPA CUAJADA PL,,,,CENTRO MAYOR,232,0,-56,0,0,0,0,0,0,176,"1,195","291.441,193106",0,"-70.347,874198",0,0,0,0,0,0,"221.093,318908","19,529"
EH02,CANECA BASURA,,,,DIVER PLAZA,2,0,0,0,0,0,0,0,0,2,14,220.154,0,0,0,0,0,0,0,0,220.154,"19,446"
EH02,CANECA BASURA,,,,ENSUEÑO,2,0,0,0,0,0,0,0,0,2,14,220.154,0,0,0,0,0,0,0,0,220.154,"19,446"
EH02,CANECA BASURA,,,,NUESTRO BOGOTA,2,0,0,0,0,0,0,0,0,2,14,220.154,0,0,0,0,0,0,0,0,220.154,"19,446"
EH02,CANECA BASURA,,,,PLAZA CENTRAL,2,0,0,0,0,0,0,0,0,2,14,220.154,0,0,0,0,0,0,0,0,220.154,"19,446"
EH02,CANECA BASURA,,,,RESTREPO,2,0,0,0,0,0,0,0,0,2,14,220.154,0,0,0,0,0,0,0,0,220.154,"19,446"
DH17,BOLSA LOGO MEDIANA,,,,BOSA,1.307,0,0,0,0,0,0,0,0,1.307,"8,878","219.968,1",0,0,0,0,0,0,0,0,"219.968,1","1,943"
DH17,BOLSA LOGO MEDIANA,,,,RESTREPO,1.3,0,0,0,0,0,0,0,0,1.3,883,218.79,0,0,0,0,0,0,0,0,218.79,"19,326"
PF75,SALAMI PEPERONI AHUM,,,,NUESTRO BOGOTA,4.515,0,-198,0,0,0,0,0,0,4.317,"29,323","228.007,5",0,-9.999,0,0,0,0,0,0,"218.008,5","19,256"
DH82,PORTA PIZZA RECT,,,,MALL PLAZA,1.519,0,-47,0,0,0,0,0,0,1.472,"9,999",224.812,0,-6.956,0,0,0,0,0,0,217.856,"19,243"
DH84,PORTA AREPA,,,,DIVER PLAZA,2.5,0,0,0,0,0,0,0,0,2.5,"16,981",217.5,0,0,0,0,0,0,0,0,217.5,"19,212"
DH18,BOLSA LOGO PEQUENA,,,,MALL PLAZA,2.5,0,0,0,0,0,0,0,0,2.5,"16,981",215.75,0,0,0,0,0,0,0,0,215.75,"19,057"
PF07,AREPA CUAJADA PL,,,,BOSA,208,0,-34,0,0,0,0,0,0,174,"1,182","257.767,9936",0,"-42.135,1528",0,0,0,0,0,0,"215.632,8408","19,047"
DH95,AISLADOR 7-9 50 UND,,,,BODEGA,3.25,0,0,0,0,0,0,0,0,3.25,"22,076",214.5,0,0,0,0,0,0,0,0,214.5,"18,947"
PF41,LECHE DESLAC PL,,,,GRAN ESTACION,57.21,0,-350,0,0,0,0,0,0,56.86,"386,224","215.132,484",0,"-1.316,14",0,0,0,0,0,0,"213.816,344","18,886"
PF40,LECHE BOLS ENTE PL,,,,PLAZA CENTRAL,60.541,0,-1.11,0,0,0,0,0,0,59.431,"403,687","217.784,1393",0,"-3.993,003",0,0,0,0,0,0,"213.791,1363","18,884"
PF07,AREPA CUAJADA PL,,,,GRAN ESTACION,206,0,-36,0,0,0,0,0,0,170,"1,155","258.779,6800855",0,"-45.223,633413",0,0,0,0,0,0,"213.556,0466725","18,863"
DH36,ESTUCHE AREPAS,,,,PLAZA CENTRAL,288,0,0,0,0,0,0,0,0,288,"1,956","211.420,8",0,0,0,0,0,0,0,0,"211.420,8","18,675"
MP23,LEVADURA PL,,,,PLANTA,11.821,0,0,0,0,0,0,0,0,11.821,"80,295","208.606,3691",0,0,0,0,0,0,0,0,"208.606,3691","18,426"
PF40,LECHE BOLS ENTE PL,,,,ENSUEÑO,61.853,0,-3.93,0,0,0,0,0,0,57.923,"393,444","222.503,7969",0,"-14.137,389",0,0,0,0,0,0,"208.366,4079","18,405"
DH18,BOLSA LOGO PEQUENA,,,,PLAZA CENTRAL,2.4,0,0,0,0,0,0,0,0,2.4,"16,302",207.12,0,0,0,0,0,0,0,0,207.12,"18,295"
PF07,AREPA CUAJADA PL,,,,CAFAM FLORESTA,196,0,-34,0,0,0,0,0,0,162,11,"246.217,559693",0,"-42.711,2093345",0,0,0,0,0,0,"203.506,3503585","17,976"
DH28,COPA MEDIA OZ PL,,,,BODEGA,7.35,0,0,0,0,0,0,0,0,7.35,"49,925",202.86,0,0,0,0,0,0,0,0,202.86,"17,918"
MB28,TABLA EXHIB PROD GR,,,,DIVER PLAZA,2,0,0,0,0,0,0,0,0,2,14,202.731,0,0,0,0,0,0,0,0,202.731,"17,907"
DH84,PORTA AREPA,,,,CAFAM FLORESTA,2.284,0,0,0,0,0,0,0,0,2.284,"15,514",198.708,0,0,0,0,0,0,0,0,198.708,"17,552"
DH86,CAJA DOMIC PIZZA RECT,,,,CENTRO MAYOR,369,0,0,0,0,0,0,0,0,369,"2,506",197.415,0,0,0,0,0,0,0,0,197.415,"17,437"
DH35,ESTUCHE ALMOJABA,,,,PLAZA CENTRAL,250,0,0,0,0,0,0,0,0,250,"1,698",196.7,0,0,0,0,0,0,0,0,196.7,"17,374"
DH57,SERVILLETA,,,,CAFAM FLORESTA,6.309,0,-109,0,0,0,0,0,0,6.2,"42,114","198.354,96",0,"-3.426,96",0,0,0,0,0,0,194.928,"17,218"
PI28,SALSA DE FRUTOS ROJO TORTA ARANDANO,,,,TERREROS,322,0,0,0,0,0,0,0,0,322,"2,187","194.670,6384",0,0,0,0,0,0,0,0,"194.670,6384","17,195"
PF15,AVENA PRODUC X VASO PL,,,,BAHIA MERCURIO,209,0,-42,0,0,0,0,0,0,167,"1,134","242.227,3634",0,"-48.677,2692",0,0,0,0,0,0,"193.550,0942","17,096"
